"","Year","detailed_source","Source","text","clean_text"
"734",2016,"academic_review","academic","‘How could anyone have predicted that #AskJameis would go horribly wrong?’ public relations, social media, and hashtag hijacking This research explores how a Twitter public relations campaign was hijacked by audiences through an investigation of the #AskJameis campaign employed by Florida State University (FSU). A thematic analysis of 1214 tweets revealed that the hashtag was hijacked through audience members mocking and criticizing both FSU and Jameis Winston. The results suggest that PR professionals must account for the anticipated “pulse” of the audience before launching campaigns on social media. Underestimating the capabilities of the active social media audience can further exacerbate crisis situations, suggesting that at times, not using social media is a more effective public relations practice.","anyone predicted askjameis go horribly wrong social media hashtag hijacking twitter campaign hijacked audiences investigation askjameis campaign employed florida state university fsu thematic tweets hashtag hijacked audience members mocking criticizing fsu jameis winston pr professionals must account anticipated pulse audience launching campaigns social media underestimating capabilities active social media audience exacerbate crisis situations suggesting times using social media effective practice"
"735",2016,"academic_review","academic","The double-edged crisis: Invisible Children’s social media response to the Kony 2012 campaign Using the ideas of social media activism and organizational learning to guide analysis, this paper explores Invisible Children, Inc.’s social-mediated response to the humanitarian crisis in Central and East Africa, the organizational crisis these responses created, and how the organization responded to these different types of crisis via social media. Key findings include describing their humanitarian crisis response as a “social experiment,” Invisible Children’s personalization of response on social media to their organizational crisis, and the increased transparency Invisible Children demonstrated during and after the crisis. The results of this study demonstrate how social media have the ability to play a key role in increasing awareness about an important humanitarian cause, yet can also threaten the reputation and legitimacy of the organization behind the social-mediated message.","doubleedged crisis invisible childrens social media response kony campaign using ideas social media activism organizational learning guide invisible children incs socialmediated response humanitarian crisis central east africa organizational crisis responses created organization responded crisis via social media include describing humanitarian crisis response social experiment invisible childrens personalization response social media organizational crisis increased transparency invisible children demonstrated crisis demonstrate social media ability play role increasing awareness important humanitarian cause yet threaten reputation legitimacy organization behind socialmediated message"
"736",2016,"academic_review","academic","Psychological empowerment on social media: Who are the empowered users? This paper introduces the psychological empowerment framework from community psychology to the social media context. Intrapersonal empowerment and interactional empowerment are tested as two focal components of the empowerment process at the individual level. This paper aims to assess the connections between active and passive social media use and psychological empowerment. An online survey was conducted through an online panel (MTurk) with 371 effective responses. Results showed that active use was positively related to both intrapersonal and interactional empowerment, while only a weak association was found between passive use and interactional empowerment.","psychological empowerment social media empowered users introduces psychological empowerment framework community psychology social media context intrapersonal empowerment interactional empowerment tested focal components empowerment process individual level aims assess connections active passive social media use psychological empowerment online survey conducted online panel mturk effective responses active use positively intrapersonal interactional empowerment weak association passive use interactional empowerment"
"737",2016,"academic_review","academic","From Homo Economicus to Homo dialogicus: Rethinking social media use in CSR communication This essay explores corporate social responsibility (CSR) communication through social media. Today, corporations across the world enact CSR campaigns and use social media as one tool to tell their story of social responsibility. Yet, social media's strength as a relationship-building tool is not being realized as CSR activities are often communicated unidirectionally. This essay suggests alternative ways of thinking about social media in CSR. The essay offers a framework for using social media that goes beyond the one-way, monological, Homo Economicus based practices that characterize current social media use in CSR. The perspective proposed, Homo Dialogicus, focuses on interactive communication practices, that will help organizations move forward in building ethical organization–public relationships via social media.","homo economicus homo dialogicus rethinking social media use csr communication essay corporate social responsibility csr communication social media today corporations world enact csr campaigns use social media tool tell story social responsibility yet social medias strength relationshipbuilding tool realized csr activities communicated unidirectionally essay alternative ways thinking social media csr essay framework using social media goes beyond way monological homo economicus practices characterize current social media use csr perspective proposed homo dialogicus focuses interactive communication practices help organizations move forward building ethical organizationpublic relationships via social media"
"738",2016,"academic_review","academic","The effect of bad reputation: The occurrence of crisis, corporate social responsibility, and perceptions of hypocrisy and attitudes toward a company Based on attribution theory, this study examines how corporate social responsibility (CSR) and media coverage of corporate reputation, crisis, and CSR history affect the attribution of corporate hypocrisy and subsequently shape attitudes toward a company. The study found that perceptions of corporate hypocrisy mediated corporate reputation and attitudes toward a company during a crisis. The study suggested that CSR might be utilized best when a company has a good reputation with no crisis, whereas corporate hypocrisy is perceived most when a bad reputation and/or a company crisis lead the public to infer ulterior motives in CSR. Theoretical and practical implications for corporate communication and effective CSR communication strategies are discussed.","effect bad reputation occurrence crisis corporate social responsibility perceptions hypocrisy attitudes company attribution corporate social responsibility csr media coverage corporate reputation crisis csr history affect attribution corporate hypocrisy subsequently shape attitudes company perceptions corporate hypocrisy mediated corporate reputation attitudes company crisis suggested csr might utilized best company good reputation crisis whereas corporate hypocrisy perceived bad reputation company crisis lead public infer ulterior motives csr practical corporate communication effective csr communication strategies"
"739",2016,"academic_review","academic","Corporate social responsibility and CSR fit as predictors of corporate reputation: A global perspective This paper reviews the literature for articles that include both the terms corporate social responsibility and reputation in the title and/or abstract. The results of the conceptual analysis reveal that most studies on CSR and reputation focus on practical implications without contributing to the theoretical framework. The authors propose applying institutional theory to enhance the understanding of the relationship between CSR and reputation and to foster public relations theory development.","corporate social responsibility csr fit predictors corporate reputation global perspective reviews include terms corporate social responsibility reputation title abstract conceptual reveal csr reputation focus practical without contributing framework propose applying institutional enhance relationship csr reputation foster development"
"740",2016,"academic_review","academic","Demographics and Internet behaviors as predictors of active publics This study explicates online political activism (OPA); provides a short, reliable, and valid index for measuring OPA; and examines correlates that predict such active publics. A national probability sample of adult American Internet users was surveyed using random digit dialing. The study found OPA is more frequent among older, wealthier, and more liberal respondents. OPA increases with Internet self-efficacy and search engine usage.","demographics internet behaviors predictors active publics explicates online political activism opa short reliable valid index measuring opa correlates predict active publics national probability sample adult american internet users surveyed using random digit dialing opa frequent older wealthier liberal respondents opa increases internet selfefficacy search engine usage"
"741",2016,"academic_review","academic","Social networks, power, and public relations: Tertius Iungens as a cocreational approach to studying relationship networks One of the most important roles for public relations professionals is building relationships. The fundamental assumption behind the normative relationship-building role of public relations is that relationships among organizations and publics are mutually beneficial. However, some network theories (e.g., structural holes theory) prescribe that maintaining many organizational relationships is inefficient, instead suggesting that organizations should occupy a powerful network position by separating and controlling the flow of information between others. Under such theories, power comes in the form of tertius gaudens (the third who benefits at the expense of others). In this article we argue that such an approach to power in public relations is manipulative and unethical, and offer an alternative approach via the concept of tertius iungens (the third who joins others), which endorses connecting organizations and emphasizes the collective good.","social networks power tertius iungens cocreational studying relationship networks important roles professionals building relationships fundamental assumption behind normative relationshipbuilding role relationships organizations publics mutually beneficial network eg structural holes prescribe maintaining organizational relationships inefficient instead suggesting organizations occupy powerful network position separating controlling flow information others power comes form tertius gaudens third benefits expense others argue power manipulative unethical alternative via concept tertius iungens third joins others endorses connecting organizations emphasizes collective good"
"742",2016,"academic_review","academic","Early adolescents as publics: A national survey of teens with social media accounts, their media use preferences, parental mediation, and perceived Internet literacy This article explores early adolescents’ media channel use to better understand early adolescents as a public relations public. The article offers the results of a national panel survey of early adolescents in sixth to eighth grades (N = 354) who have social media accounts. Our analysis shows that adolescents say that they spend more time with television than they do with social media. In addition, adolescents are more likely to observe what other people post on social media than they are to engage in posting information themselves. Data also indicate that even though parents may place limits on adolescents’ social media use, these limits may drive use of other forms of media and limits are not associated with less social media use compared with adolescents whose parents do not place as many limits on their social media use. Ethical and practical implications for public relations practitioners are offered.","early adolescents publics national survey teens social media accounts media use preferences parental mediation perceived internet literacy early adolescents media channel use better early adolescents public national panel survey early adolescents sixth eighth grades n = social media accounts shows adolescents say spend time television social media addition adolescents likely observe people post social media engage posting information data though parents place limits adolescents social media use limits drive use forms media limits associated social media use compared adolescents whose parents place limits social media use ethical practical practitioners offered"
"743",2016,"academic_review","academic","Going for the jugular in public diplomacy: How adversarial publics using social media are challenging state legitimacy Traditionally, nations have viewed other nations as their primary competitors in public diplomacy (PD). In a quest to increase their effectiveness, states are applying relationship management and pursuing a more relational PD approach with publics. However, present understanding of relationships may be one-sided, focusing primarily on the state's relationship-building activities and overlooking the public's agency in defining relations. This paper uses relationalism as an analytical lens to construct a 4-quadrant model of public diplomacy based on the relational dynamics between a state and publics. The model reveals a parallel evolution of communication technology and public diplomacy initiatives that move from assumptions of no relations with publics, to favorable relations, to adversarial relations. A case study from Turkey is used to illustrate how diverse groups can use social media to form unlikely alliances to become a fluid, adversarial public capable of ‘going for the jugular’ and challenging state legitimacy. Aggressive separation tactics by the state to counter adversarial publics can inadvertently create a ‘relational paradox’ that leaves the two parties more politically divided and yet more relationally intertwined. The study implications stress the need for states to monitor their relational dynamic with publics as a precursor for developing reflective strategies.","going jugular public diplomacy adversarial publics using social media challenging state legitimacy traditionally nations viewed nations primary competitors public diplomacy pd quest increase effectiveness states applying relationship management pursuing relational pd publics present relationships sided focusing primarily states relationshipbuilding activities overlooking publics agency defining relations uses relationalism analytical lens construct public diplomacy relational dynamics state publics reveals parallel evolution communication technology public diplomacy initiatives move assumptions relations publics favorable relations adversarial relations case turkey used illustrate diverse groups use social media form unlikely alliances become fluid adversarial public capable going jugular challenging state legitimacy aggressive separation tactics state counter adversarial publics inadvertently create relational paradox leaves parties politically divided yet relationally intertwined stress need states monitor relational dynamic publics precursor developing reflective strategies"
"744",2016,"academic_review","academic","Assessing resource transactions in partnership networks: US 100,000 Strong network of public diplomacy Studies on relations and networks in both public diplomacy and public relations have been focusing on the project implementation. Largely ignored is the foundational stage of resource gathering before implementation that also involves relationship management. This paper applies the social network analysis to examine the 100,000 Strong partnership network for study abroad in China that facilitates the transaction of necessary resources to support US public diplomacy implementation. The findings of the research suggest that the 100,000 Strong Foundation, as the network builder, has successfully established channels to mobilize resources through opportunity recognition, information arbitrage, and innovativeness creation. Other network actors also obtained various levels of power from the network structure, which may ultimately contribute to public diplomacy. This study offers a new theoretical and methodological framework to study relations and networks in public diplomacy and public relations, while informing some practical insights.","assessing resource transactions partnership networks us strong network public diplomacy relations networks public diplomacy focusing project implementation largely ignored foundational stage resource gathering implementation involves relationship management applies social network strong partnership network abroad china facilitates transaction necessary resources support us public diplomacy implementation strong foundation network builder successfully established channels mobilize resources opportunity recognition information arbitrage innovativeness creation network actors obtained levels power network structure ultimately contribute public diplomacy new methodological framework relations networks public diplomacy informing practical insights"
"745",2016,"academic_review","academic","Public relations and public diplomacy in cultural and educational exchange programs: A coorientational approach to the Humphrey Program The Humphrey Fellowship Program was examined using the coorientation model. The perceptual gap between Humphrey Fellows and Program staff was investigated. Foreign Fellows of the Program viewed the U.S. staff’s goal to be public diplomacy.The U.S. staff of the Program did not have the public diplomacy goal in mind. Incongruency and inaccuracies were found in the perceptions of the two parties.","public diplomacy cultural educational exchange programs coorientational humphrey program humphrey fellowship program using coorientation perceptual gap humphrey fellows program staff investigated foreign fellows program viewed us staffs goal public diplomacy us staff program public diplomacy goal mind incongruency inaccuracies perceptions parties"
"746",2016,"academic_review","academic","Ethical convergence, divergence or communitas? An examination of public relations and journalism codes of ethics In a fully functioning society, citizens need information about economic, social, and political issues. The news media perform this function. Citizens also need to engage in relationships with all sorts of economic, social, and political organizations. Public relations helps to create, maintain and change these relationships. Journalism and public relations are the foundation of a fully functioning society. This article explores the extent to which journalism and public relations professionals share foundational values. We compare the codes of ethics from 33 countries (66 public relations and journalist associations) looking for both convergence and divergence in ethical values. Our findings suggest that the two professions share core values such as professionalism, expertise and moral standards. The codes agree on the individual qualities that encourage professionals to act ethically. The codes diverge, however, on each profession's view of its role in society. Journalists continue to emphasize duty to the public in their codes of ethics whereas many public relations codes focus on duty to the client or organization. Yet, this study found an evolving set of ethical codes in public relations that brings public relations and journalists closer together acknowledging their communitas roles in a fully functioning society","ethical convergence divergence communitas examination journalism codes ethics fully functioning society citizens need information economic social political issues news media perform function citizens need engage relationships sorts economic social political organizations helps create maintain change relationships journalism foundation fully functioning society extent journalism professionals share foundational values compare codes ethics countries journalist associations looking convergence divergence ethical values professions share core values professionalism expertise moral standards codes agree individual qualities encourage professionals act ethically codes diverge professions view role society journalists continue emphasize duty public codes ethics whereas codes focus duty client organization yet evolving set ethical codes brings journalists closer together acknowledging communitas roles fully functioning society"
"747",2016,"academic_review","academic","Public relations, ethics, and social media: A cross-national study of PR practitioners This article seeks to expand the public relations body of knowledge on two levels: firstly, it presents findings from empirical studies on PR practitioners’ attitudes to ethical and unethical practices on social media. Secondly, it compares practitioners’ attitudes to specific ethical issues in social media in two different socio-cultural environments—New Zealand and Israel. Its major goal is to identify practitioners’ current attitudes toward ethics in societies that are ranked differently on international lists comparing levels of democracy in different countries. The findings from online surveys conducted in both countries imply that PR ethics is linked to the culture and social environment in which practitioners function. The article identifies practical ethical challenges in public relations practitioners’ use of social media.","ethics social media crossnational pr practitioners seeks expand body knowledge levels firstly presents empirical pr practitioners attitudes ethical unethical practices social media secondly compares practitioners attitudes ethical issues social media sociocultural environmentsnew zealand israel major goal identify practitioners current attitudes ethics societies ranked differently international lists comparing levels democracy countries online surveys conducted countries imply pr ethics linked culture social environment practitioners function identifies practical ethical challenges practitioners use social media"
"748",2016,"academic_review","academic","Image repair: A case study of Thierry Frémaux and the Cannes Film Festival The Cannes Film Festival and its General Delegate or artistic director, Thierry Frémaux, have drawn sharp and on-going criticism from more than one feminist group concerning the under-representation of films directed by women in its most prestigious competition for the Palme d’Or. Using William L. Benoit’s theory of image repair as its framework, this analysis considers Frémaux’s responses to accusations of sexism in the Festival’s film selection process. A close reading of articles appearing in English-language newspapers, and entertainment trade publications and websites from 2010 through 2015, reveals that Frémaux has used a variety of strategies including denial, reducing offensiveness, differentiation, and transcendence. The analysis finds that Frémaux's efforts have been largely ineffective in repairing his image due to a lack of mortification, no promise of corrective action, and claims that are revealed to be inaccurate and uninformed.",""
"749",2016,"academic_review","academic","Apology, sympathy, and empathy: The legal ramifications of admitting fault in U.S. public relations practice This study examines the litigation ramifications of apologies given during a crisis. Examining federal and state laws on the evidentiary issues affecting apology, this study shows that in 38 jurisdictions apologies are not admitted into evidence at trial if the apology contains certain characteristics. From this analysis practical suggestions are given to PR practitioners on how to craft legally protected apologies during a crisis.","apology sympathy empathy legal ramifications admitting fault us practice litigation ramifications apologies given crisis federal state laws evidentiary issues affecting apology shows jurisdictions apologies admitted evidence trial apology contains certain characteristics practical suggestions given pr practitioners craft legally protected apologies crisis"
"750",2016,"academic_review","academic","Perspectives of an underconsidered stakeholder group: Citizen journalists’ views of public relations practitioners and their materials Scholars have long studied the relationships between professional journalists and public relations practitioners. However, public relations literature (both scholarly and trade) has not sufficiently examined the nature of the relationships between citizen journalists and public relations practitioners. This study addresses that gap through surveying U.S. citizen journalists on their views of public relations professionals and their materials. Study findings point to ambivalence among citizen journalists: they are not sure of the value of public relations people or the usefulness of their material, but they voice a positive regard for public relations people the more they interact with them. These findings indicate that a more carefully considered outreach to citizen journalists can allow public relations practitioners to build better relationships with these non-traditional reporters and, therefore, enhance the opportunity for practitioners to be more effective conveying information within the online news ecology.","perspectives underconsidered stakeholder group citizen journalists views practitioners materials scholars long studied relationships professional journalists practitioners scholarly trade sufficiently nature relationships citizen journalists practitioners addresses gap surveying us citizen journalists views professionals materials point ambivalence citizen journalists sure value people usefulness material voice positive regard people interact carefully considered outreach citizen journalists allow practitioners build better relationships nontraditional reporters therefore enhance opportunity practitioners effective conveying information online news ecology"
"751",2016,"academic_review","academic","Leadership and public relations in two emerging markets: A comparative study of communication management in Latvia and Russia This study investigates perceptions of public relations leadership in two emerging markets—Latvia and Russia—via an online survey of a diverse pool of public relations practitioners. This effort is guided by Meng and Berger’s (2013) model of excellent public relations leadership. Additionally, this study moves a step further by seeking to understand how national sociopolitical contexts shape leadership in public relations. Results show a number of similarities and differences in Latvian and Russian participants’ interpretations of professional leadership. Gaining access to the dominant coalition, or decision-making authority in the organization is perceived as an important ability in both countries. Challenges of talent management are more acute in Russia than Latvia.","leadership emerging markets comparative communication management latvia russia investigates perceptions leadership emerging marketslatvia russiavia online survey diverse pool practitioners effort guided meng bergers excellent leadership additionally moves step seeking national sociopolitical contexts shape leadership number similarities differences latvian russian participants interpretations professional leadership gaining access dominant coalition decisionmaking authority organization perceived important ability countries challenges talent management acute russia latvia"
"752",2016,"academic_review","academic","Crisis communication in context: Cultural and political influences underpinning Chinese public relations practice This study analyzes academic journal articles in order to depict the features of Chinese crisis communication in Mainland China, Hong Kong, and Taiwan. The findings revealed the following features of crisis communication in Chinese societies: collectivistic culture, nationalism, rationalism, face-giving/saving, striving for the “golden mean,” the preference for passive communicative strategies, and the avoidance of extreme strategies. Nevertheless, the differences in political systems—the ubiquitous intervention by authoritarian government on the Mainland, the mistrust of government in post-handover Hong Kong, and the relatively mature democratic polity in Taiwan all lead to unique crisis communication practices.","crisis communication context cultural political influences underpinning chinese practice analyzes academic journal order depict features chinese crisis communication mainland china hong kong taiwan following features crisis communication chinese societies collectivistic culture nationalism rationalism facegivingsaving striving golden mean preference passive communicative strategies avoidance extreme strategies nevertheless differences political systems ubiquitous intervention authoritarian government mainland mistrust government posthandover hong kong relatively mature democratic polity taiwan lead unique crisis communication practices"
"753",2016,"academic_review","academic","Health literacy and crisis: Public relations in the 2010 egg recall This study examines instructional messages and constraints of health literacy in communicating messages of self-protection in a crisis. Specifically, the identifiable public relations strategies of the FDA, CDC, and other prominent spokespersons were assessed and a content analysis of television coverage during the first week of the 2010 Salmonella egg recall was performed to determine the ability of the accountable agencies and organizations to communicate messages of self-protection through the media. This study contends that practitioners must take health literacy into consideration when developing messages that must first pass through media gatekeepers. Implications are provided for improving media relations in a crisis that increases health risks and expanding the scope of crisis communication research.","health literacy crisis egg recall instructional messages constraints health literacy communicating messages selfprotection crisis identifiable strategies fda cdc prominent spokespersons assessed content television coverage week salmonella egg recall performed determine ability accountable agencies organizations communicate messages selfprotection media contends practitioners must take health literacy consideration developing messages must pass media gatekeepers provided improving media relations crisis increases health risks expanding scope crisis communication"
"754",2016,"academic_review","academic","Toward a theory of situational support: A model for exploring fundraising, advocacy and organizational support Through replication with three national survey datasets (N = 658, N = 673, N = 208), this study extends research aimed at developing a new model that combines variables from the situational theory of problem solving and the theory of reasoned action to explain communication and participation related to fundraising events. Findings from the three studies provide empirical evidence for a new model and an emerging theory of situational support, which may help explain how and why individuals come to support certain causes, events or organizations.","situational support fundraising advocacy organizational support replication national survey datasets n = n = n = extends aimed developing new combines variables situational problem solving reasoned action explain communication participation fundraising events empirical evidence new emerging situational support help explain individuals come support certain causes events organizations"
"755",2016,"academic_review","academic","In the belly of the “beast”: A look at Monsanto’s public engagement awakening This study is motivated by the importance of communication with societal stakeholders when food is involved. This case adopts an internal view of Monsanto’s challenge of engaging with consumers and the broader public when discussing biotechnologies and specifically, genetically modified organisms (GMOs). Multiple interviews were conducted at Monsanto’s world headquarters in St. Louis, Missouri, to understand the challenges within the organization in terms of their public persona and why and how they want to change it.","belly beast look monsantos public engagement awakening motivated importance communication societal stakeholders food involved case adopts internal view monsantos challenge engaging consumers broader public discussing biotechnologies genetically modified organisms gmos multiple interviews conducted monsantos world headquarters st louis missouri challenges organization terms public persona want change"
"756",2016,"academic_review","academic","Half-truths and dirty secrets: Omissions in CSR communication This paper introduces the notion of half-truths, a term used to describe the communication of technically truthful information that has been, or has the potential to be, undermined by the omission of key information. By using an illustrative, exemplar case this study shows how an organization’s transparency and credibility in relation to its corporate social responsibility communication can be undermined, despite presenting technically truthful information.","halftruths dirty secrets omissions csr communication introduces notion halftruths term used describe communication technically truthful information potential undermined omission information using illustrative exemplar case shows organizations transparency credibility relation corporate social responsibility communication undermined despite presenting technically truthful information"
"757",2016,"academic_review","academic","Corporate and information disclosure: The definitional landscape Disclosure is ultimately about communicating organizational value to various stakeholders. But while interest in the concept of disclosure has recently gained momentum, a precise and commonly agreed upon definition is still lacking, as is a comprehensive review. Thus, I review, analyze and evaluate prior definitional statements of disclosure, culled from a variety of discipline-based literature published between 1978 and 2012, to provide future direction about two primary questions: to whom disclosure is directed and about what is the disclosure made?","corporate information disclosure definitional landscape disclosure ultimately communicating organizational value stakeholders interest concept disclosure recently gained momentum precise commonly agreed upon definition lacking comprehensive review thus review analyze evaluate prior definitional statements disclosure culled variety discipline published future direction primary questions disclosure directed disclosure made"
"758",2016,"academic_review","academic","Portrayals of depression on Pinterest and why public relations practitioners should care Using a quantitative content analysis, this study focused on how depression has been portrayed and communicated on Pinterest. Key findings include: Depression-focused pins elicited high response levels for repins, likes, and comments, and more than half of the pins expressed perception of depression as a severe disorder. Various coping mechanisms were present in the pins, with the dysfunctional coping strategy most prevalent. Implications for practitioners on how to utilize visual media platforms to effectively engage at-risk publics on health issues were discussed.","portrayals depression pinterest practitioners care using quantitative content focused depression portrayed communicated pinterest include depressionfocused pins elicited high response levels repins likes comments half pins expressed perception depression severe disorder coping mechanisms present pins dysfunctional coping strategy prevalent practitioners utilize visual media platforms effectively engage risk publics health issues"
"759",2016,"academic_review","academic","What is civic professionalism in public relations? Practitioner perspectives—A pilot study This paper explores public relations’ fit with the concept of civic professionalism as a means of engagement. Ten public relations practitioners were interviewed to gather their thoughts on civic professionalism and public relations. Based on these interviews, the author of this manuscript argues that civic professionalism may be a practical way for practitioners to engage with community and explain the field's contributions to society.","civic professionalism practitioner perspectives pilot fit concept civic professionalism means engagement ten practitioners interviewed gather thoughts civic professionalism interviews author manuscript argues civic professionalism practical way practitioners engage community explain fields contributions society"
"760",2016,"academic_review","academic","Agenda-building linkages between public relations and state news media during the 2010 Florida Senate Election Grounded in first- and second-level agenda building, this study examined the role of political public relations in contributing to the news media agenda during the 2010 Florida Senate Election involving three major candidates. The findings offered support for agenda building at both the object (issues and stakeholders) and attribute levels of salience (issue frames and candidate attributes) between candidate information subsidies and news coverage. Some marked differences were observed across the different types of information subsidies.","agendabuilding linkages state news media florida senate election grounded secondlevel agenda building role political contributing news media agenda florida senate election involving major candidates offered support agenda building object issues stakeholders attribute levels salience issue frames candidate attributes candidate information subsidies news coverage marked differences observed information subsidies"
"761",2016,"academic_review","academic","Introduction to configuring intelligences for 21C public relations The Call for Papers (CFP) for the Barcelona International PR Conference and for this special issue claimed that many in public relations “acknowledge the present as a time of rapid change, turbulence, and even transformation.” Then, citing Howard Gardner’s work on multiple intelligences (Gardner, 1983) and minds for the future (Gardner, 2008), the CFP asked for contributions exploring “what configurations of knowledge might best prepare the field to meet these challenges.” In responding to the call, the articles that follow range across different disciplines, cover different times and spaces, and include collisions as well as collaborations. In the process they confirm, even in intelligence controversies, the constitutive nature of communication and they put forward ideas with implications for practice as well as theory.","introduction configuring intelligences call papers cfp barcelona international pr conference special issue claimed acknowledge present time rapid change turbulence transformation citing howard gardners work multiple intelligences gardner minds future gardner cfp asked contributions configurations knowledge might best prepare field meet challenges responding call follow range disciplines cover times spaces include collisions collaborations process confirm intelligence controversies constitutive nature communication put forward ideas practice"
"762",2016,"academic_review","academic","Multiple intelligences and minds as attributes to reconfigure PR—A critical analysis The fields of business and management with which public relations interacts and in which it is often located are rife with concepts, models and theories on leadership, performance, and effectiveness. Recently, these have turned attention to alleged multiple forms of intelligence, such as Howard Gardner’s claims for eight types of intelligence, which have been expanded by others to as many as 150. Gardner also proposed that humans have five minds and claimed that application of these diverse intelligences and minds can enhance human interactions and relationships. This article critically reviews the potential of these concepts and theories to reconfigure PR, identifying some useful insights, but also raising fundamental theoretical questions.","multiple intelligences minds attributes reconfigure pr critical fields business management interacts located rife concepts models leadership performance effectiveness recently turned attention alleged multiple forms intelligence howard gardners claims eight intelligence expanded others gardner proposed humans minds claimed application diverse intelligences minds enhance human interactions relationships critically reviews potential concepts reconfigure pr identifying useful insights raising fundamental questions"
"763",2016,"academic_review","academic","Futures intelligence: Applying Gardner to public relations This paper explores the relevance of Howard Gardner’s concept of “Five minds for the future” to the field of public relations, both for practitioners and educators. It extends Gardner’s concept by adding a futures dimension to generate what I term “futures intelligence” that I argue is now necessary for the sustainability of the public relations field itself as well as of its clients. Futures intelligence is forward thinking, strategic, positive and empathetic. With its emphasis on future possibilities, futures intelligence not only provides practical ability to use the tools by which practitioners can plan and adapt for the long term but does this by taking into account societies’ collective needs rather than those of self-serving individuals. The paper illustrates a process of building futures intelligence with a description of innovative teaching to post graduate public relations students at a university in New Zealand.","futures intelligence applying gardner relevance howard gardners concept minds future field practitioners educators extends gardners concept adding futures dimension generate term futures intelligence argue now necessary sustainability field clients futures intelligence forward thinking strategic positive empathetic emphasis future possibilities futures intelligence practical ability use tools practitioners plan adapt long term taking account societies collective needs selfserving individuals illustrates process building futures intelligence description innovative teaching post graduate students university new zealand"
"764",2016,"academic_review","academic","Public relations strategic intelligence: Intelligence analysis, communication and influence The article offers an approach to public relations from the perspective of intelligence collection and analysis. In a context of a superabundance of publicly available information on the general environment for organizations and their stakeholders, the article highlights the need for producing intelligence in order to facilitate the formulation of strategic communication and enhance relationship management activities. The literature on issues management and competitive intelligence is explored in order to analyze the relationships between their anticipatory practices and their points of convergence. The article proposes using the concepts of Intelligence-led PR and PR Intelligence for capturing and expressing two different but complementary dimensions of the relationship.","strategic intelligence intelligence communication influence perspective intelligence collection context superabundance publicly available information general environment organizations stakeholders highlights need producing intelligence order facilitate formulation strategic communication enhance relationship management activities issues management competitive intelligence explored order analyze relationships anticipatory practices points convergence proposes using concepts intelligenceled pr pr intelligence capturing expressing complementary dimensions relationship"
"765",2016,"academic_review","academic","The impact of think tanks on mass media discourse regarding the economic crisis in Spain Influencing mass media discourse is considered an essential part of the work carried out by think tanks. This research focuses on the influence Spanish think tanks have exercised in shaping the ubiquitous and all-pervading concept of “economic crisis” in the press of reference during 2013 and 2014. The results show that very few such entities have had even a minimally significant impact in this area, while also demonstrating that very diverse communicative strategies exist that can result in maximizing the amount of media attention gained. Consequently, despite being regarded as intelligence actors, Spanish think tanks do not seem to be so.","impact think tanks mass media discourse economic crisis spain influencing mass media discourse considered essential work carried think tanks focuses influence spanish think tanks exercised shaping ubiquitous pervading concept economic crisis press reference entities minimally impact area demonstrating diverse communicative strategies exist result maximizing amount media attention gained consequently despite regarded intelligence actors spanish think tanks seem"
